data__id,data__text,data__lang,data__created_at,author__username,data__author_id,data__conversation_id,data__public_metrics__retweet_count,data__public_metrics__reply_count,data__public_metrics__like_count,data__public_metrics__quote_count,data__reply_settings,data__possibly_sensitive,data__source,data__geo__place_id,data__referenced_tweets__type,data__referenced_tweets__id,data__in_reply_to_user_id,data__entities__hashtags__start,data__entities__hashtags__end,data__entities__hashtags__tag,data__entities__mentions__start,data__entities__mentions__end,data__entities__mentions__username,data__entities__mentions__username,data__entities__mentions__id,data__entities__urls__start,data__entities__urls__end,data__entities__urls__url,data__entities__urls__expanded_url,data__entities__urls__display_url,data__entities__urls__status,data__entities__urls__unwound_url,data__context_annotations__|,data__context_annotations__|__id,data__context_annotations__|__name,data__context_annotations__|__description,data__attachments__media_keys__001,data__attachments__media_keys__002,data__attachments__media_keys__003,data__attachments__media_keys__004,meta__newest_id,meta__oldest_id,meta__result_count
1181628422134669313,"#Immigration Le PS présentait hier ses propositions. Celles-ci s'inscrivent dans un travail de long terme. C'est ainsi que nous étions le 26.9, à Fontenay-sous-Bois, pour visitier un centre d’hébergement d’urgence pour demandeurs d’asile géré par @AssoAurore  \n - @faureolivier https://t.co/37wDPQd42T",fr,2019-10-08T17:52:24.000Z,@partisocialiste,19900973,1181628422134669313,37,1,55,1,everyone,False,,,,,,0,12,Immigration,247,258,AssoAurore,AssoAurore,125941712,276,299,https://t.co/37wDPQd42T,https://twitter.com/partisocialiste/status/1181628422134669313/video/1,pic.twitter.com/37wDPQd42T,,,domain,10,Person,Named people in the world like Nelson Mandela,7_1181628061063745537,,,,,,
,,,,,,,,,,,,,,,,,,,,,262,275,faureolivier,faureolivier,213754264,,,,,,,,entity,1160862835439632384,Mohmmad Assagheer (محمد الصغير),previous Minister of Awqaf ,,,,,,,
1181274419630661632,Repenser la politique migratoire 👉Retrouvez les 17 propositions du Parti socialiste présentées ce matin par @faureolivier en conférence de presse - #Immigration  \n L'intégralité du discours ici 👉 https://t.co/N6i8R5Lixi https://t.co/7CnLwsLZEs,fr,2019-10-07T18:25:43.000Z,@partisocialiste,19900973,1181274419630661632,51,3,49,4,everyone,False,,,,,,148,160,Immigration,108,121,faureolivier,faureolivier,213754264,194,217,https://t.co/N6i8R5Lixi,https://www.parti-socialiste.fr/repenser-la-politique-migratoire/,parti-socialiste.fr/repenser-la-po…,,,,,,,3_1181274411053264897,3_1181274411053260800,3_1181274411061694465,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,218,241,https://t.co/7CnLwsLZEs,https://twitter.com/partisocialiste/status/1181274419630661632/photo/1,pic.twitter.com/7CnLwsLZEs,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,218,241,https://t.co/7CnLwsLZEs,https://twitter.com/partisocialiste/status/1181274419630661632/photo/1,pic.twitter.com/7CnLwsLZEs,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,218,241,https://t.co/7CnLwsLZEs,https://twitter.com/partisocialiste/status/1181274419630661632/photo/1,pic.twitter.com/7CnLwsLZEs,,,,,,,,,,,,,
1181225085614657536,"RT @DSFEurope: Nos propositions: \n  \n - réformer le règlement Dublin \n - instaurer un dispositif centralisé, permanent et contraignant de relocalisation des demandeurs d'asile \n - développer des voies migratoires légales et mettre en place des visas humanitaires \n  \n #debatimmigration #DirectAN",fr,2019-10-07T15:09:41.000Z,@partisocialiste,19900973,1181225085614657536,4,0,0,0,everyone,False,,,retweeted,1181223907652583426,,,,,3,13,DSFEurope,DSFEurope,166933685,,,,,,,,,,,,,,,,,,
1181223708612018178,"RT @Valerie_Rabault: #DirectAN Ambiance très spéciale à l' @AssembleeNat pour le débat sur l'immigration. Contrairement à d'habitude, très peu d'applaudissements ponctuent les discours du gouvernement, comme si la majorité était au mieux indifférente, au pire gênée  \n Cc @socialistesAN",fr,2019-10-07T15:04:12.000Z,@partisocialiste,19900973,1181223708612018178,67,0,0,0,everyone,False,,,retweeted,1181216640119328768,,21,30,DirectAN,3,19,Valerie_Rabault,Valerie_Rabault,443129202,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,59,72,AssembleeNat,AssembleeNat,242694507,,,,,,,,entity,1160862835439632384,Mohmmad Assagheer (محمد الصغير),previous Minister of Awqaf ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,29,Events [Entity Service],Real world events. ,,,,,,,
